Srno,RecipeName,TranslatedRecipeName,Ingredients,TranslatedIngredients,PrepTimeInMins,CookTimeInMins,TotalTimeInMins,Servings,Cuisine,Course,Diet,Instructions,TranslatedInstructions,URL
9489,Lemon Cucumber Detox Water Recipe,Lemon Cucumber Detox Water Recipe,"1 liter Chilled water,1 Cucumber - sliced,1 Lemon - sliced,8-10 Mint Leaves (Pudina)","1 liter Chilled water,1 Cucumber - sliced,1 Lemon - sliced,8-10 Mint Leaves (Pudina)",0,10,10,4,Continental,Appetizer,Vegetarian,"To begin making the Lemon Cucumber Detox Water, mix all ingredients together in a Pitcher.Allow it to steep in the refrigerator for a minimum of 3 hours before consuming it.The Lemon Cucumber Detox Water can also be prepared and kept in the refrigerator overnight.Lemon Cucumber Detox Water can be prepared and refrigerated overnight and consumed the next day as well with  Sweet Mixed Fruits and Granola Breakfast Wraps Recipe.
","To begin making the Lemon Cucumber Detox Water, mix all ingredients together in a Pitcher.Allow it to steep in the refrigerator for a minimum of 3 hours before consuming it.The Lemon Cucumber Detox Water can also be prepared and kept in the refrigerator overnight.Lemon Cucumber Detox Water can be prepared and refrigerated overnight and consumed the next day as well with  Sweet Mixed Fruits and Granola Breakfast Wraps Recipe.",http://www.archanaskitchen.com/lemon-cucumber-detox-water-recipe
9491,Sweet Ragi Malt Recipe - Healthy Ragi Kanji/ Porridge Recipe,Sweet Yeast Malt Recipe - Healthy Yeast Kanji / Porridge Recipe,"2 tablespoons Ragi Flour (Finger Millet/ Nagli),1/2 cup Water,2 cups Milk,1 teaspoon Jaggery,2 teaspoons Almond Meal (Badam Powder),1/2 teaspoon Cardamom Powder (Elaichi),1/2 teaspoon Dry ginger powder,Saffron strands - a pinch - optional,1 teaspoon Ghee - or butter","2 tablespoons Ragi Flour (Finger Millet/ Nagli),1/2 cup Water,2 cups Milk,1 teaspoon Jaggery,2 teaspoons Almond Meal (Badam Powder),1/2 teaspoon Cardamom Powder (Elaichi),1/2 teaspoon Dry ginger powder,Saffron strands - a pinch - optional,1 teaspoon Ghee - or butter",5,15,20,2,South Indian Recipes,South Indian Breakfast,High Protein Vegetarian,"To prepare Sweet Ragi Malt Recipe, melt ghee in a saucepan and add the ragi flour to it. Roast it well on a medium flame until it changes color and gives the aroma of roasted flour.Then reduce the flame and pour water to the roasted flour. Keep whisking continuously and you will begin to notice it will start to thicken.At this stage pour the milk and keep stirring well ensuring that there are no lumps in the Ragi Malt.Add jaggery, cardamom powder, saffron and almond powder to it. Cook in medium flame until the Ragi Malt/ Kanji becomes little thick like porridge. Once done, turn off the heat and serve.Serve Sweet Ragi Malt Recipe as a healthy power packed breakfast or a mid afternoon snack to keep your body strong and healthy.
","To prepare Sweet Ragi Malt Recipe, melt ghee in a saucepan and add the ragi flour to it. Roast it well on a medium flame until it changes color and gives the aroma of roasted flour.Then reduce the flame and pour water to the roasted flour. Keep whisking continuously and you will begin to notice it will start to thicken.At this stage pour the milk and keep stirring well ensuring that there are no lumps in the Ragi Malt.Add jaggery, cardamom powder, saffron and almond powder to it. Cook in medium flame until the Ragi Malt/ Kanji becomes little thick like porridge. Once done, turn off the heat and serve.Serve Sweet Ragi Malt Recipe as a healthy power packed breakfast or a mid afternoon snack to keep your body strong and healthy.",https://www.archanaskitchen.com/sweet-ragi-malt-recipe
9492,Kashmiri Style Al Rogan Josh Recipe- Pumpkin In Red Curry,Kashmiri Style Al Rogan Josh Recipe- Pumpkin In Red Curry,"500 grams Kaddu (Parangikai/ Pumpkin),1/2 cup Curd (Dahi / Yogurt),2 Cardamom (Elaichi) Pods/Seeds - crushed,2 Black cardamom (Badi Elaichi),4 Cloves (Laung),1 inch Cinnamon Stick (Dalchini),1 Bay leaf (tej patta),1 teaspoon Whole Black Peppercorns - crushed,1 teaspoon Fennel Powder,1/2 teaspoon Asafoetida (hing),2 teaspoons Kashmiri Red Chilli Powder,1/2 inch Ratan jot (alkanet) - infuse it in heated oil,Salt - to taste,Mustard oil - as required","500 grams Kaddu (Parangikai/ Pumpkin),1/2 cup Curd (Dahi / Yogurt),2 Cardamom (Elaichi) Pods/Seeds - crushed,2 Black cardamom (Badi Elaichi),4 Cloves (Laung),1 inch Cinnamon Stick (Dalchini),1 Bay leaf (tej patta),1 teaspoon Whole Black Peppercorns - crushed,1 teaspoon Fennel Powder,1/2 teaspoon Asafoetida (hing),2 teaspoons Kashmiri Red Chilli Powder,1/2 inch Ratan jot (alkanet) - infuse it in heated oil,Salt - to taste,Mustard oil - as required",10,25,35,4,Kashmiri,Lunch,Vegetarian,"To begin making the Al Rogan Josh recipe, wash and peel and cut pumpkin into medium size pieces and keep aside.Heat oil in a heavy bottomed wok and add bay leaf and other whole spices mentioned.Immediately add chopped pumpkin, green chilies and mix well. Fry on medium to high flames stirring occasionally.Now add asafoetida and stir well. In a separate bowl, add yogurt and red chilli powder & fennel powder and whisk nicely.Take off the lid and add whisked yogurt and mix well such that everything incorporates nicely.Adjust salt as needed. Now add Ratanjot / root infused in oil in the pumpkin and cook till the vegetable is soft and tender.Garnish with fresh coriander and serve hot.Serve Kashmiri Style Al Rogan Josh along with Steamed rice and Kachumber salad for a perfect weekday. dinner.
","To begin making the Al Rogan Josh recipe, wash and peel and cut pumpkin into medium size pieces and keep aside.Heat oil in a heavy bottomed wok and add bay leaf and other whole spices mentioned.Immediately add chopped pumpkin, green chilies and mix well. Fry on medium to high flames stirring occasionally.Now add asafoetida and stir well. In a separate bowl, add yogurt and red chilli powder & fennel powder and whisk nicely.Take off the lid and add whisked yogurt and mix well such that everything incorporates nicely.Adjust salt as needed. Now add Ratanjot / root infused in oil in the pumpkin and cook till the vegetable is soft and tender.Garnish with fresh coriander and serve hot.Serve Kashmiri Style Al Rogan Josh along with Steamed rice and Kachumber salad for a perfect weekday. dinner.",https://www.archanaskitchen.com/al-rogan-josh-recipe-kashmiri-pumpkin-in-red-gravy
9495,Mini Idli Upma Recipe (Steamed Rice Cake Stir Fry),Mini Idli Upma Recipe (Steamed Rice Cake Stir Fry),"20 Idli - (mini idlis),10 Onions - finely chopped (or 1 large onion),1/2 teaspoons Mustard seeds,1/2 teaspoon White Urad Dal (Split),1 teaspoon Green Chillies - chopped,1 teaspoon Ginger - finely chopped,5 Curry leaves - finely chopped,1/4 teaspoon Turmeric powder (Haldi),1 tablespoon Sesame (Gingelly) Oil - or vegetable oil,Coriander (Dhania) Leaves - small bunch,Salt - to taste","20 Idli - (mini idlis),10 Onions - finely chopped (or 1 large onion),1/2 teaspoons Mustard seeds,1/2 teaspoon White Urad Dal (Split),1 teaspoon Green Chillies - chopped,1 teaspoon Ginger - finely chopped,5 Curry leaves - finely chopped,1/4 teaspoon Turmeric powder (Haldi),1 tablespoon Sesame (Gingelly) Oil - or vegetable oil,Coriander (Dhania) Leaves - small bunch,Salt - to taste",10,15,25,4,South Indian Recipes,South Indian Breakfast,Vegetarian,"To begin making the Mini Idli Upma Recipe (Steamed Rice Cake Stir Fry), heat oil in a heavy bottomed pan; add the mustard seeds, cumin seeds and urad dal. Allow them to crackle. Allow the urad to get roasted and lightly browned.Next, add the onions, saute until onions are soft and tender on medium heat. Now add the curry leaves, green chillies and ginger. Add the turmeric powder and the mini idlis and salt. Saute until all the ingredients are well combined. Check the salt and spice and adjust to suit your taste.Turn the heat to low; cover the pan and simmer for about 5 minutes.Finally, stir in the freshly chopped coriander leaves and serve the Mini Idli Upma for breakfast or pack it for a snack box.Serve Mini Idli Upma Recipe (Steamed Rice Cake Stir Fry) with South Indian Coconut Chutney, or Red Chilli Coconut Chutney Recipe and a glass of hot Ginger Cardamom Chai.
","To begin making the Mini Idli Upma Recipe (Steamed Rice Cake Stir Fry), heat oil in a heavy bottomed pan; add the mustard seeds, cumin seeds and urad dal. Allow them to crackle. Allow the urad to get roasted and lightly browned.Next, add the onions, saute until onions are soft and tender on medium heat. Now add the curry leaves, green chillies and ginger. Add the turmeric powder and the mini idlis and salt. Saute until all the ingredients are well combined. Check the salt and spice and adjust to suit your taste.Turn the heat to low; cover the pan and simmer for about 5 minutes.Finally, stir in the freshly chopped coriander leaves and serve the Mini Idli Upma for breakfast or pack it for a snack box.Serve Mini Idli Upma Recipe (Steamed Rice Cake Stir Fry) with South Indian Coconut Chutney, or Red Chilli Coconut Chutney Recipe and a glass of hot Ginger Cardamom Chai.",https://www.archanaskitchen.com/tadkewali-idli-recipe
9496,Mushroom And Scrambled Egg Bagel Sandwich Recipe,Mushroom And Scrambled Egg Bagel Sandwich Recipe,"1 Bagel,1 tablespoon Butter,1 cup Button mushrooms - sliced,1 teaspoon Rosemary,Salt and Pepper - for seasoning,1 Whole Egg,2 tablespoon Milk,1/2 cup Broccoli - stems removed,1 teaspoon Dried oregano,Salt and Pepper - to taste,2 tablespoons Fresh cream","1 Bagel,1 tablespoon Butter,1 cup Button mushrooms - sliced,1 teaspoon Rosemary,Salt and Pepper - for seasoning,1 Whole Egg,2 tablespoon Milk,1/2 cup Broccoli - stems removed,1 teaspoon Dried oregano,Salt and Pepper - to taste,2 tablespoons Fresh cream",5,20,25,1,Continental,World Breakfast,Eggetarian,"To begin making the Mushroom and Scrambled Egg Bagel Sandwich Recipe, we will saute the mushroom over a pan with oil.Saute until the water has all evaporated, sprinkle with salt and seasonings. Mix well and cook till the mushrooms are done. Keep it aside.In the same pan, add little oil and saute the broccoli until well cooked. Whisk in the egg in a separate bowl with milk before adding it on to the pan.Add the milk along with other seasonings. Use a spatula and scramble the egg. Cook till the eggs are down. Set aside to cook and mix it with cream.Cut the bagel into half, layer it with butter on either slice and toast them on a hot tawa pan till golden brown.To assemble, take the down side of the bagel first, add the scrambled egg on top and top it up with mushrooms and close it with the another slice. Serve the Mushroom and Scrambled Egg Bagel Sandwich Recipe along with Espresso Coffee or Adrak Chai for your breakfast or for evening snacks.
","To begin making the Mushroom and Scrambled Egg Bagel Sandwich Recipe, we will saute the mushroom over a pan with oil.Saute until the water has all evaporated, sprinkle with salt and seasonings. Mix well and cook till the mushrooms are done. Keep it aside.In the same pan, add little oil and saute the broccoli until well cooked. Whisk in the egg in a separate bowl with milk before adding it on to the pan.Add the milk along with other seasonings. Use a spatula and scramble the egg. Cook till the eggs are down. Set aside to cook and mix it with cream.Cut the bagel into half, layer it with butter on either slice and toast them on a hot tawa pan till golden brown.To assemble, take the down side of the bagel first, add the scrambled egg on top and top it up with mushrooms and close it with the another slice. Serve the Mushroom and Scrambled Egg Bagel Sandwich Recipe along with Espresso Coffee or Adrak Chai for your breakfast or for evening snacks.",http://www.archanaskitchen.com/mushroom-and-scrambled-egg-bagel-sandwich-recipe
9497,Italian Baked Eggplant in Tomato & Parmesan - Melanzane alla Parmigiana Recipe,Italian Baked Eggplant in Tomato & Parmesan - Melanzane alla Parmigiana Recipe,"3 Brinjal (Baingan / Eggplant) - cut into 5mm thick slices (lengthwise),4 cloves Garlic - finely chopped,3 cups Homemade Pizza And Pasta Sauce,1 sprig Basil leaves - roughly torn,1 cup Parmesan cheese - grated,Extra Virgin Olive Oil - for cooking","3 Brinjal (Baingan / Eggplant) - cut into 5mm thick slices (lengthwise),4 cloves Garlic - finely chopped,3 cups Homemade Pizza And Pasta Sauce,1 sprig Basil leaves - roughly torn,1 cup Parmesan cheese - grated,Extra Virgin Olive Oil - for cooking",10,90,100,4,Italian Recipes,Dinner,Vegetarian,"To begin making the Italian Baked Eggplant in Tomato & Parmesan, first slice the eggplants and soak it in water for 15 minutes. This helps the eggplant to soften.Preheat the oven to 200 C. In a sauce pan, add couple of tablespoon of olive oil and place it over medium heat. Add the chopped garlic and saute for a few seconds. Add the pasta sauce and and give it a brisk boil and turn off the heat. You can also use a homemade pasta sauce recipe. Once done, keep the pasta sauce aside.In a wide skillet, we will not grill the eggplant. Heat olive oil in the skillet and place the eggplants in the skillet. Cook the eggplants over medium high heat until cooked on both sides - it should get softened. Once done, remove from the pan and keep aside.The final step is to bake the eggplants along with the pasta sauce and cheese. Roughly tear the basil leaves into the pasta sauce and stir. Check the salt and adjust to suit your taste.Layer a few eggplants at the bottom in an oven proof baking dish. Spoon over the tomato basil pasta sauce over the eggplants and sprinkle some cheese. Place another layer of eggplants over this and repeat the same process. Finally pour the remaining sauce and cheese on the top and bake in the preheated oven for about 25 to 30 minutes until the cheese is golden brown in colour.Once done, remove from the oven and serve the Melanzane alla Parmigiana.Serve the Melanzane alla Parmigiana (Baked Eggplant in Tomato Sauce) warm along with a crusted bread, a Asian Watermelon Salad and a glass of wine for dinner.
","To begin making the Italian Baked Eggplant in Tomato & Parmesan, first slice the eggplants and soak it in water for 15 minutes. This helps the eggplant to soften.Preheat the oven to 200 C. In a sauce pan, add couple of tablespoon of olive oil and place it over medium heat. Add the chopped garlic and saute for a few seconds. Add the pasta sauce and and give it a brisk boil and turn off the heat. You can also use a homemade pasta sauce recipe. Once done, keep the pasta sauce aside.In a wide skillet, we will not grill the eggplant. Heat olive oil in the skillet and place the eggplants in the skillet. Cook the eggplants over medium high heat until cooked on both sides - it should get softened. Once done, remove from the pan and keep aside.The final step is to bake the eggplants along with the pasta sauce and cheese. Roughly tear the basil leaves into the pasta sauce and stir. Check the salt and adjust to suit your taste.Layer a few eggplants at the bottom in an oven proof baking dish. Spoon over the tomato basil pasta sauce over the eggplants and sprinkle some cheese. Place another layer of eggplants over this and repeat the same process. Finally pour the remaining sauce and cheese on the top and bake in the preheated oven for about 25 to 30 minutes until the cheese is golden brown in colour.Once done, remove from the oven and serve the Melanzane alla Parmigiana.Serve the Melanzane alla Parmigiana (Baked Eggplant in Tomato Sauce) warm along with a crusted bread, a Asian Watermelon Salad and a glass of wine for dinner.",http://www.archanaskitchen.com/italian-baked-eggplant-in-tomato-parmesan-melanzane-alla-parmigiana-recipe
9500,Sarson Ka Saag Recipe - Classic North Indian Saag Recipe,Sarson Ka Saag Recipe - Classic North Indian Saag Recipe,"500 grams Mustard greens - washed and roughly chopped,250 grams Spinach Leaves (Palak) - washed and roughly chopped,250 grams Bathua leaves - washed and roughly chopped,1 teaspoon Makki Ka Atta (Yellow Corn Meal Flour),2 inch Ginger - finely chopped,4 cloves Garlic - finely chopped,1 Onion - thinly sliced,3 Green Chillies - slit into half,1/2 teaspoon Red Chilli powder,1/2 teaspoon Garam masala powder,1/2 teaspoon Coriander Powder (Dhania),Salt - to taste,4 tablespoons Ghee","500 grams Mustard greens - washed and roughly chopped,250 grams Spinach Leaves (Palak) - washed and roughly chopped,250 grams Bathua leaves - washed and roughly chopped,1 teaspoon Makki Ka Atta (Yellow Corn Meal Flour),2 inch Ginger - finely chopped,4 cloves Garlic - finely chopped,1 Onion - thinly sliced,3 Green Chillies - slit into half,1/2 teaspoon Red Chilli powder,1/2 teaspoon Garam masala powder,1/2 teaspoon Coriander Powder (Dhania),Salt - to taste,4 tablespoons Ghee",25,30,55,4,Punjabi,Side Dish,High Protein Vegetarian,"To begin making the Sarson Ka Saag Recipe, we will first steam the leaves together along with a little salt until soft and yet green. For this, you can use a steamer or a pressure cooker.Place all the leaves in the pressure cooker, add a little salt and 3 tablespoons of water. Cover the pressure cooker and cook until you hear one whistle. After the first whistle turn off the heat.Place the cooker under running water and release the pressure immediately and add the Makki ka atta. This process of releasing the pressure immediately will help keep the greens green.Allow it to cool. You can either puree the saag or use a masher and mish mash the greens to make it soft and mushy. The way you like to present it is purely your choice.Heat a teaspoon of ghee in a heavy bottomed pan; add the ginger, garlic, onions and green chillies. Saute all the ingredients together on low heat until the onions are completely tender and soft and lightly browned.You can optionally cover the pan partly to create steam to cook the onions. This process of cooking consumes less oil.Once the onions are well softened, stir in the steamed sarson ka saag, red chilli powder, garam masala powder and coriander powder. Turn the heat to high and give the mixture a quick boil for a couple of minutes, so that the greens get the flavours from the spices and onions. Turn off the heat, check the salt and adjust to taste accordingly. Transfer the Sarson Ka Saag to a serving bowl and serve hot.Serve the Sarson Ka Saag along with Makki Ki Roti with a dollop of white butter and jaggery and end it with a Masala Chaas.
","To begin making the Sarson Ka Saag Recipe, we will first steam the leaves together along with a little salt until soft and yet green. For this, you can use a steamer or a pressure cooker.Place all the leaves in the pressure cooker, add a little salt and 3 tablespoons of water. Cover the pressure cooker and cook until you hear one whistle. After the first whistle turn off the heat.Place the cooker under running water and release the pressure immediately and add the Makki ka atta. This process of releasing the pressure immediately will help keep the greens green.Allow it to cool. You can either puree the saag or use a masher and mish mash the greens to make it soft and mushy. The way you like to present it is purely your choice.Heat a teaspoon of ghee in a heavy bottomed pan; add the ginger, garlic, onions and green chillies. Saute all the ingredients together on low heat until the onions are completely tender and soft and lightly browned.You can optionally cover the pan partly to create steam to cook the onions. This process of cooking consumes less oil.Once the onions are well softened, stir in the steamed sarson ka saag, red chilli powder, garam masala powder and coriander powder. Turn the heat to high and give the mixture a quick boil for a couple of minutes, so that the greens get the flavours from the spices and onions. Turn off the heat, check the salt and adjust to taste accordingly. Transfer the Sarson Ka Saag to a serving bowl and serve hot.Serve the Sarson Ka Saag along with Makki Ki Roti with a dollop of white butter and jaggery and end it with a Masala Chaas.",https://www.archanaskitchen.com/sarson-ka-saag-a-north-indian-recipe-of-mustard-leaves
9503,Cheesy Stuffed Mushrooms With Spinach Recipe,Cheesy Stuffed Mushrooms With Spinach Recipe,"6 Button mushrooms - large,3 cups Spinach - finely chopped,6 cloves Garlic - finely chopped,2 tablespoons Britannia Cheese Spread - Asli Pepper,1 tablespoon Britannia Cheezza - grated,1 teaspoon Extra Virgin Olive Oil","6 Button mushrooms - large,3 cups Spinach - finely chopped,6 cloves Garlic - finely chopped,2 tablespoons Britannia Cheese Spread - Asli Pepper,1 tablespoon Britannia Cheezza - grated,1 teaspoon Extra Virgin Olive Oil",10,35,45,4,Continental,Appetizer,High Protein Vegetarian,"To begin making Cheesy Stuffed Mushrooms With Spinach Recipe we will first cook the spinach.Into a preheated pan add oil and once the oil is hot add  the finely chopped garlic and saute it for a few secondsAdd the chopped spinach and saute until the spinach wilts completely and most of the moisture is evaporated. Do not add salt and cook the spinach, because if you do the spinach will release a lot of water and will take a long time for the moisture to evaporate.  Once the spinach is cooked well and we have the right texture, turn off the heat and stir in the Britannia Asli Pepper Cheese Spreadz to give the sauted spinach a creamy consistency. Keep aside.Preheat the oven for 15 minutes at 200 degrees Celsius.The next step is to prep the mushrooms.Remove the stem of the mushrooms and slide the knife to create a cavity to fill in the spinach.Use a tiny spoon and fill the spinach mixture into the mushrooms. Sprinkle the grated Britannia Cheezza on top of each stuffed mushroom and arrange them on a baking tray.Grill it in the oven for 6 to 8 minutes until the mushrooms are done and the cheese has meltedRemove Cheesy Stuffed Mushrooms With Spinach from the oven and place these on the serving platter and serve hot.Serve Cheesy Stuffed Mushrooms With Spinach Recipe as an appetizer along with a party meal of Lavender Lemonade Cooler, Herbed Buttered Rice Recipe With Green Peas , Herbed Vegetables In Roasted Bell Pepper Sauce Recipe and   Apple Tart with Puff Pastry Recipe (Open Pie)
","To begin making Cheesy Stuffed Mushrooms With Spinach Recipe we will first cook the spinach.Into a preheated pan add oil and once the oil is hot add  the finely chopped garlic and saute it for a few secondsAdd the chopped spinach and saute until the spinach wilts completely and most of the moisture is evaporated. Do not add salt and cook the spinach, because if you do the spinach will release a lot of water and will take a long time for the moisture to evaporate.  Once the spinach is cooked well and we have the right texture, turn off the heat and stir in the Britannia Asli Pepper Cheese Spreadz to give the sauted spinach a creamy consistency. Keep aside.Preheat the oven for 15 minutes at 200 degrees Celsius.The next step is to prep the mushrooms.Remove the stem of the mushrooms and slide the knife to create a cavity to fill in the spinach.Use a tiny spoon and fill the spinach mixture into the mushrooms. Sprinkle the grated Britannia Cheezza on top of each stuffed mushroom and arrange them on a baking tray.Grill it in the oven for 6 to 8 minutes until the mushrooms are done and the cheese has meltedRemove Cheesy Stuffed Mushrooms With Spinach from the oven and place these on the serving platter and serve hot.Serve Cheesy Stuffed Mushrooms With Spinach Recipe as an appetizer along with a party meal of Lavender Lemonade Cooler, Herbed Buttered Rice Recipe With Green Peas , Herbed Vegetables In Roasted Bell Pepper Sauce Recipe and   Apple Tart with Puff Pastry Recipe (Open Pie)",https://www.archanaskitchen.com/stuffed-mushroom-recipe
9505,Chicken with Creamy Mushroom Sauce Recipe,Chicken with Creamy Mushroom Sauce Recipe,"400 grams Button mushrooms - sliced,3 Chicken breasts,1 tablespoon Mixed Herbs (Dried),1 tablespoon Whole Black Pepper Corns - coarsely pounded,1 teaspoon Red Chilli powder,1 Onion - finely chopped,6 cloves Garlic - finely chopped,1 tablespoon Extra Virgin Olive Oil,Parsley leaves - a handful,1/2 cup Fresh cream,2 tablespoons Cheese spread - pepper flavour prefered,Salt - to taste","400 grams Button mushrooms - sliced,3 Chicken breasts,1 tablespoon Mixed Herbs (Dried),1 tablespoon Whole Black Pepper Corns - coarsely pounded,1 teaspoon Red Chilli powder,1 Onion - finely chopped,6 cloves Garlic - finely chopped,1 tablespoon Extra Virgin Olive Oil,Parsley leaves - a handful,1/2 cup Fresh cream,2 tablespoons Cheese spread - pepper flavour prefered,Salt - to taste",10,20,30,2,Continental,Main Course,High Protein Non Vegetarian,"To begin making the Chicken with Creamy Mushroom Sauce Recipe, firstly wash and clean the chicken well. Heat a grilling pan with oil, add garlic and onions and allow let it cook for until the onions become just about tender. Add the mushrooms and saute the mushrooms for about a minute. Add the chicken breast pieces, sprinkle some salt & cover the pan. Allow the chicken to grill on the pan for about 5 minutes. Keep turning the chicken around while it is cooking. After 5 minutes, add the herbs, black pepper, red chilli powder, cream, cream cheese, salt and parsley.Toss well for 2 minutes on high heat. Turn the heat to low, cover the pan and allow the Chicken with Creamy Mushroom Sauce to simmer for another 5 to 7 minutes until the chicken is cooked according to your liking.Once done, check the salt and spices and adjust to taste accordingly and turn off the heat. Transfer the Chicken with Creamy Mushroom Sauce to a serving bowl and serve hot.Serve Chicken with Creamy Mushroom Sauce Recipe along with Herbed Brown Rice and Thai Raw Papaya Salad Recipe for a healthy weeknight dinner.
","To begin making the Chicken with Creamy Mushroom Sauce Recipe, firstly wash and clean the chicken well. Heat a grilling pan with oil, add garlic and onions and allow let it cook for until the onions become just about tender. Add the mushrooms and saute the mushrooms for about a minute. Add the chicken breast pieces, sprinkle some salt & cover the pan. Allow the chicken to grill on the pan for about 5 minutes. Keep turning the chicken around while it is cooking. After 5 minutes, add the herbs, black pepper, red chilli powder, cream, cream cheese, salt and parsley.Toss well for 2 minutes on high heat. Turn the heat to low, cover the pan and allow the Chicken with Creamy Mushroom Sauce to simmer for another 5 to 7 minutes until the chicken is cooked according to your liking.Once done, check the salt and spices and adjust to taste accordingly and turn off the heat. Transfer the Chicken with Creamy Mushroom Sauce to a serving bowl and serve hot.Serve Chicken with Creamy Mushroom Sauce Recipe along with Herbed Brown Rice and Thai Raw Papaya Salad Recipe for a healthy weeknight dinner.",http://www.archanaskitchen.com/montreal-mushroom-and-chicken-stir-fry-recipe
9508,टमाटर डोसा रेसिपी - Tomato Dosa (Recipe In Hindi),Tomato Dosa Recipe,"1 कप चावल,1/4 कप सफेद उरद दाल (split),3 टमाटर,1/4 छोटा चमच्च मेथी के बीज,नमक - स्वाद अनुसार,1/2 छोटा चमच्च कुकिंग सोडा,पानी - प्रयोग अनुसार,तेल - या घी (डोसा बनाने के लिए)","1 cup rice, 1/4 cup white urad dal (split), 3 tomatoes, 1/4 teaspoon fenugreek seeds, salt - as per taste, 1/2 teaspoon cooking soda, water - as per use, oil - or ghee ( To make dosa)",260,25,285,8,South Indian Recipes,South Indian Breakfast,Vegetarian,"टमाटर डोसा बनाने के लिए सबसे पहले चावल, मेथी के बीज और उरद दाल को अलग अलग धो ले. फिर इन तीनो को अलग अलग 3 से 4 घंटे के लिए भिगो दे. 3 से 4 घंटे बाद, चावल, मेथी के बीज और उरद दाल में से पानी निकले और पीस ले. बिच बिच में थोड़ा पानी डाले। अब इसमें कटे हुए टमाटर डाले और थोड़ी देर और पीस ले. अच्छी तरह से पीस लेने के बाद इसे एक बाउल में निकाल ले. इसमें नमक और कुकिंग सोडा डाले और मिला ले। 10 मिनट के लिए अलग से रख दे. अब एक तवा गरम करें और उसपर तेल या घी डाले और उसे पुरे तवे पर फैला ले. अब बिच में एक चमच्च बैटर डाले और उसको गोल आकार में फैला ले. ऊपर से थोड़ा और तेल या घी डाले और डोसा को पकने दे. एक तरफ से पकने के बाद उसे पालते और दूसरी तरफ से भी पकाए।पकने के बाद गरमा गरम परोसे। टमाटर डोसा को नारियल की चटनी और फ़िल्टर कॉफ़ी के साथ सुबह के नाश्ते के लिए परोसे।
","To make tomato dosa, first wash the rice, fenugreek seeds and urad dal separately. Then soak them all separately for 3 to 4 hours. After 3 to 4 hours, remove water from rice, fenugreek seeds and urad dal and grind it. Add some water to the bitches. Now add chopped tomatoes and grind it a little longer. After grinding it well, take it out in a bowl. Add salt and cooking soda to it and mix. Keep it aside for 10 minutes. Now heat a griddle and pour oil or ghee on it and spread it on the entire pan. Now put a spoon batter in the middle and spread it in round shape. Pour some more oil or ghee over it and let the dosa cook. After cooking from one side, keep it and cook from the other side too. Serve hot after cooking. Serve tomato dosa with coconut chutney and filter coffee for breakfast.",https://www.archanaskitchen.com/tomato-dosa-recipe-in-hindi
