Srno,RecipeName,TranslatedRecipeName,Ingredients,TranslatedIngredients,PrepTimeInMins,CookTimeInMins,TotalTimeInMins,Servings,Cuisine,Course,Diet,Instructions,TranslatedInstructions,URL
13442,तुरई चना सब्ज़ी - Ridge Gourd With Black Gram Dal (Recipe In Hindi), Ridge Gourd With Black Gram Dal (Recipe In Hindi),"1 कप काला चना,2 तुरई,2 बड़ा चमच्च सरसो का तेल,1/2 छोटा चमच्च मेथी के दाने,हींग - चुटकी भर,2 प्याज - काटे हुए,6 कली लहसुन - काटा हुआ,2 हरी मिर्च - काटा हुआ,1 छोटा चमच्च हल्दी पाउडर,1 छोटा चमच्च धनिया पाउडर,1/2 छोटा चमच्च जीरा पाउडर,1 छोटा चमच्च लाल मिर्च पाउडर,1/2 छोटा चमच्च गरम मसाला पाउडर,1/2 छोटा चमच्च अमचूर पाउडर,नमक - स्वाद अनुसार,हरा धनिया - गार्निश करे के लिए","1 कप काला चना,2 तुरई,2 बड़ा चमच्च सरसो का तेल,1/2 छोटा चमच्च मेथी के दाने,हींग - चुटकी भर,2 प्याज - काटे हुए,6 कली लहसुन - काटा हुआ,2 हरी मिर्च - काटा हुआ,1 छोटा चमच्च हल्दी पाउडर,1 छोटा चमच्च धनिया पाउडर,1/2 छोटा चमच्च जीरा पाउडर,1 छोटा चमच्च लाल मिर्च पाउडर,1/2 छोटा चमच्च गरम मसाला पाउडर,1/2 छोटा चमच्च अमचूर पाउडर,नमक - स्वाद अनुसार,हरा धनिया - गार्निश करे के लिए",15,15,30,4,Indian,Lunch,Vegetarian,"तुरई चना सब्ज़ी बनाने के लिए, सबसे पहले काले चने को 6 से 8 घंटो के लिए भिगो के रख दे. अब तुरई का छिलका छिलके उसे काट ले. एक कढ़ाई में तेल गरम करें और उसमे मेथी के बीज और हींग डाले। 10 सेकण्ड्स के बाद उसमे प्याज, लहसुन और हरी मिर्च डाले। तब तक पकाए जब तक प्याज नरम न हो जाये। नरम होने के बाद इसमें लाल मिर्च पाउडर, हल्दी पाउडर, धनिया पाउडर और नमक डाले। अच्छी तरह मिलाए और 3 से 5 के लिए पकने दे. उसके बाद कला चना और पानी डाले और 10 से 12 मिनट के लिए पकने दे. .10 से 12 मिनट के बाद तुरई डाले और मिला ले. आखिर में गरम मसाला पाउडर, अमचूर और जीरा पाउडर डाले। सब को मिला ले और 2 मिनट के लिए और पकाए। अब हरा धनिये के साथ गार्निश करें और परोसे। इस रेसिपी को आप दिन के काने के लिए पंचमेल दाल और लच्छा पराठा के साथ गरमा गरम परोसे।  
","तुरई चना सब्ज़ी बनाने के लिए, सबसे पहले काले चने को 6 से 8 घंटो के लिए भिगो के रख दे. अब तुरई का छिलका छिलके उसे काट ले. एक कढ़ाई में तेल गरम करें और उसमे मेथी के बीज और हींग डाले। 10 सेकण्ड्स के बाद उसमे प्याज, लहसुन और हरी मिर्च डाले। तब तक पकाए जब तक प्याज नरम न हो जाये। नरम होने के बाद इसमें लाल मिर्च पाउडर, हल्दी पाउडर, धनिया पाउडर और नमक डाले। अच्छी तरह मिलाए और 3 से 5 के लिए पकने दे. उसके बाद कला चना और पानी डाले और 10 से 12 मिनट के लिए पकने दे. .10 से 12 मिनट के बाद तुरई डाले और मिला ले. आखिर में गरम मसाला पाउडर, अमचूर और जीरा पाउडर डाले। सब को मिला ले और 2 मिनट के लिए और पकाए। अब हरा धनिये के साथ गार्निश करें और परोसे। इस रेसिपी को आप दिन के काने के लिए पंचमेल दाल और लच्छा पराठा के साथ गरमा गरम परोसे।  
",https://www.archanaskitchen.com/ridge-gourd-with-black-gram-dal-recipe-in-hindi
13445,Jolada Roti Recipe - Jowar Bhakri,Jolada Roti Recipe - Jowar Bhakri,"1-1/2 cup Jowar Flour (Sorghum),1/2 cup Rice flour,1 cup Water,1 teaspoon Salt,1 teaspoon Sunflower Oil","1-1/2 cup Jowar Flour (Sorghum),1/2 cup Rice flour,1 cup Water,1 teaspoon Salt,1 teaspoon Sunflower Oil",20,30,50,4,North Karnataka,Lunch,High Protein Vegetarian,"To begin making Jolada roti, heat water in a pan and add salt and oil to the water. Mix it well. When it starts boiling, add the rice flour and mix continuously to avoid any lumps till all the water is absorbed.Once the water is absorbed, turn off the heat and allow it cool for 5 minutes.After 5 minutes, add the jowar flour to the cooked rice flour and knead well. Keep adding little hot water at a time until the dough becomes soft and non-sticky .Knead properly, as we will make the roti’s immediately without giving any resting time to the dough.Keep the dough covered with clean damp cloth so that it does not dry. The next step is to cook the rotis. Keep a iron tawa/griddle on medium flame.Dust your rolling surface with little whole wheat flour.Now we will start making the rotis using our hands. Divide the dough into 6 - 8 equal portions and roll out a portion of the dough into a round and thick roti using your hands. You can shape the roti by pressing out a circle with your fingers as well.Place the roti over the preheated skillet and cook it for a few seconds on one side or till a few bubbles appear on top.Turn over the roti and cook the other side for a few more seconds. Lift the roti with tongs and roast over the direct flame till brown spots appear on both the sides.Similarly, prepare the remaining Jolada Rotis.Serve Jolada Roti Recipe (Jowar Bhakri) along with Karnataka Style Badanekai Yennegai Gojju Recipe (Stuffed Brinjal Recipe), a bowl of Yogurt (Curd) and Uchellu Chutney for North Karnataka inspired meal.
","To begin making Jolada roti, heat water in a pan and add salt and oil to the water. Mix it well. When it starts boiling, add the rice flour and mix continuously to avoid any lumps till all the water is absorbed.Once the water is absorbed, turn off the heat and allow it cool for 5 minutes.After 5 minutes, add the jowar flour to the cooked rice flour and knead well. Keep adding little hot water at a time until the dough becomes soft and non-sticky .Knead properly, as we will make the roti’s immediately without giving any resting time to the dough.Keep the dough covered with clean damp cloth so that it does not dry. The next step is to cook the rotis. Keep a iron tawa/griddle on medium flame.Dust your rolling surface with little whole wheat flour.Now we will start making the rotis using our hands. Divide the dough into 6 - 8 equal portions and roll out a portion of the dough into a round and thick roti using your hands. You can shape the roti by pressing out a circle with your fingers as well.Place the roti over the preheated skillet and cook it for a few seconds on one side or till a few bubbles appear on top.Turn over the roti and cook the other side for a few more seconds. Lift the roti with tongs and roast over the direct flame till brown spots appear on both the sides.Similarly, prepare the remaining Jolada Rotis.Serve Jolada Roti Recipe (Jowar Bhakri) along with Karnataka Style Badanekai Yennegai Gojju Recipe (Stuffed Brinjal Recipe), a bowl of Yogurt (Curd) and Uchellu Chutney for North Karnataka inspired meal.
",http://www.archanaskitchen.com/jolada-roti-jowar-bhakri-recipe
13486,Kambu Murukku Recipe,Kambu Murukku Recipe,"1 cup Bajra Flour ( Pearl Millet),1 cup Whole Wheat Flour,2 teaspoons Kalonji (Onion Nigella Seeds),1 teaspoon Green Chillies - paste,1 teaspoon Garlic - paste,4 tablespoons Butter,Salt - to taste,2 tablespoons Curd (Dahi / Yogurt),Water - as required,1 teaspoon Sunflower Oil - + as required for frying","1 cup Bajra Flour ( Pearl Millet),1 cup Whole Wheat Flour,2 teaspoons Kalonji (Onion Nigella Seeds),1 teaspoon Green Chillies - paste,1 teaspoon Garlic - paste,4 tablespoons Butter,Salt - to taste,2 tablespoons Curd (Dahi / Yogurt),Water - as required,1 teaspoon Sunflower Oil - + as required for frying",10,20,30,4,South Indian Recipes,Snack,Vegetarian,"To begin making the Kambu Murukku Recipe, firstly add Bajra Flour and Whole Wheat Flour in a mixing bowl. Add Salt to taste, Kalonji Seeds, Green Chilli paste, Garlic paste and Butter. Mix everything well and it will look like a coarse slightly sticky mixture. Once it is done, add in the curd and mix it again. Now, slowly add in the water and knead it for 5 to 7 minutes until everything comes together. Now add 1 teaspoon oil and knead again for a minute.Grease the Murukku maker with oil properly. Now add in the murukku mixture and make small small murukkus. Press the outer layer towards the inner layer to seal it, so that the murukku does not open while frying. Keep it aside. Next, heat the required oil in a heavy bottomed pan. Once the oil is hot, add in the murukkus one by one and fry on medium heat until they turn crispy and golden brown in colour.Once done, take them out on a kitchen towel to soak in the excess oil from the murukku. Your murukkus are ready to be served.Serve Kambu Murukku Recipe along with Masala Tea or Filter Coffee for your evening snacks.
","To begin making the Kambu Murukku Recipe, firstly add Bajra Flour and Whole Wheat Flour in a mixing bowl. Add Salt to taste, Kalonji Seeds, Green Chilli paste, Garlic paste and Butter. Mix everything well and it will look like a coarse slightly sticky mixture. Once it is done, add in the curd and mix it again. Now, slowly add in the water and knead it for 5 to 7 minutes until everything comes together. Now add 1 teaspoon oil and knead again for a minute.Grease the Murukku maker with oil properly. Now add in the murukku mixture and make small small murukkus. Press the outer layer towards the inner layer to seal it, so that the murukku does not open while frying. Keep it aside. Next, heat the required oil in a heavy bottomed pan. Once the oil is hot, add in the murukkus one by one and fry on medium heat until they turn crispy and golden brown in colour.Once done, take them out on a kitchen towel to soak in the excess oil from the murukku. Your murukkus are ready to be served.Serve Kambu Murukku Recipe along with Masala Tea or Filter Coffee for your evening snacks.
",https://www.archanaskitchen.com/kambu-murukku-recipe
13487,Amritsari Sookhi Dal Recipe,Amritsari Sookhi Dal Recipe,"1/2 cup Black Urad Dal (Split),2 Onions - thinly sliced lengthwise,2 Tomatoes - finely chopped,3 Green Chillies - finely chopped,1/2 inch Ginger - grated,1/2 cup Coriander (Dhania) Leaves - finely chopped,Salt - to taste,1/2 teaspoon Red Chilli powder,1/2 teaspoon Coriander Powder (Dhania),1/4 teaspoon Turmeric powder (Haldi),1 tablespoon Sunflower Oil,1/2 teaspoon Ajwain (Carom seeds),1/2 teaspoon Cumin seeds (Jeera),Asafoetida (hing) - a pinch,1/4 cup Coriander (Dhania) Leaves - finely chopped","1/2 cup Black Urad Dal (Split),2 Onions - thinly sliced lengthwise,2 Tomatoes - finely chopped,3 Green Chillies - finely chopped,1/2 inch Ginger - grated,1/2 cup Coriander (Dhania) Leaves - finely chopped,Salt - to taste,1/2 teaspoon Red Chilli powder,1/2 teaspoon Coriander Powder (Dhania),1/4 teaspoon Turmeric powder (Haldi),1 tablespoon Sunflower Oil,1/2 teaspoon Ajwain (Carom seeds),1/2 teaspoon Cumin seeds (Jeera),Asafoetida (hing) - a pinch,1/4 cup Coriander (Dhania) Leaves - finely chopped",30,20,50,4,Punjabi,Dinner,Vegetarian,"To begin making the Amritsari Sookhi Dal recipe, firstly wash the urad dal thrice and soak them in water for 30 minutes.Heat a kadai/wok with oil and temper with ingredients given under 'For tempering'.Now add the green chillies, garlic and the onions. Add salt and cook the onions till they turn transparent.Now, add the tomatoes, spice powders and cook them over low flame till the tomatoes become mushy.Add the soaked urad dal along with the water used for soaking.Cover and cook the dal it is is cooked well and the excess water is drained.  Switch off and garnish with finely chopped cilantro. Your nutritious Amritsari Sookhi Dal can be served along with Boondi Raita and Phulkas for a weekday lunch.
","To begin making the Amritsari Sookhi Dal recipe, firstly wash the urad dal thrice and soak them in water for 30 minutes.Heat a kadai/wok with oil and temper with ingredients given under 'For tempering'.Now add the green chillies, garlic and the onions. Add salt and cook the onions till they turn transparent.Now, add the tomatoes, spice powders and cook them over low flame till the tomatoes become mushy.Add the soaked urad dal along with the water used for soaking.Cover and cook the dal it is is cooked well and the excess water is drained.  Switch off and garnish with finely chopped cilantro. Your nutritious Amritsari Sookhi Dal can be served along with Boondi Raita and Phulkas for a weekday lunch.
",https://www.archanaskitchen.com/amritsari-sookhi-dal-recipe
13499,Mohan Bhog Recipe - Bengali Style Sooji Ka Halwa,Mohan Bhog Recipe - Bengali Style Sooji Ka Halwa,"1 cup Sooji (Semolina/ Rava),1/2 cup Sugar,1 cup Milk,1/2 cup Ghee,2 tablespoons Raisins,1 Bay leaf (tej patta),1 teaspoon Cardamom Powder (Elaichi),1 Saffron strands - few strands,2 tablespoons Cashew nuts","1 cup Sooji (Semolina/ Rava),1/2 cup Sugar,1 cup Milk,1/2 cup Ghee,2 tablespoons Raisins,1 Bay leaf (tej patta),1 teaspoon Cardamom Powder (Elaichi),1 Saffron strands - few strands,2 tablespoons Cashew nuts",10,30,40,4,Indian,Dessert,Vegetarian,"To begin making the Bengali Mohan Bhog Recipe, we will first begin by boiling the water, milk, sugar, saffron and cardamom in a sauce pan and stirring until the sugar melts. Keep the liquid mixture aside on simmer in another stove.In wide heavy bottomed pan, heat 1/2 cup of ghee on medium heat; add the sooji and roast until the semolina gives out a roasted aroma and also turns light golden color. Take care not to let it over brown.Gradually, begin to stir in the hot milk mixture you prepared earlier. Take care to keep the heat in medium as the mixture will splutter around as you pour the hot liquid to make the mohan bhog.Keep stirring the mohan bhog mixture and allow the halwa to thicken. Once the mohan bhog halwa has thickened it will begin to leave the sides of the pan. Cover the pan and simmer for a couple of minutes stirring occasionally.You will notice the mohan bhog halwa is cooked and when you stir the whole mixture comes away from the sides of the pan. At this stage, turn off the heat, cover the pan with a lid and let it to rest for a few minutes.In another small pan; heat the 1 tablespoon of ghee on medium heat; add the cashew nuts and raisins and roast them until the cashew nuts turn golden brown.Turn off heat and stir this to the Bengali Mohan Bhog (Sooji Ka Halwa). Serve the Mohan Bhog Recipe along with Luchi, Aloo Dum and Moong Sprouts Salad with Grated Carrots and Coriander for a special sunday lunch with family. 
","To begin making the Bengali Mohan Bhog Recipe, we will first begin by boiling the water, milk, sugar, saffron and cardamom in a sauce pan and stirring until the sugar melts. Keep the liquid mixture aside on simmer in another stove.In wide heavy bottomed pan, heat 1/2 cup of ghee on medium heat; add the sooji and roast until the semolina gives out a roasted aroma and also turns light golden color. Take care not to let it over brown.Gradually, begin to stir in the hot milk mixture you prepared earlier. Take care to keep the heat in medium as the mixture will splutter around as you pour the hot liquid to make the mohan bhog.Keep stirring the mohan bhog mixture and allow the halwa to thicken. Once the mohan bhog halwa has thickened it will begin to leave the sides of the pan. Cover the pan and simmer for a couple of minutes stirring occasionally.You will notice the mohan bhog halwa is cooked and when you stir the whole mixture comes away from the sides of the pan. At this stage, turn off the heat, cover the pan with a lid and let it to rest for a few minutes.In another small pan; heat the 1 tablespoon of ghee on medium heat; add the cashew nuts and raisins and roast them until the cashew nuts turn golden brown.Turn off heat and stir this to the Bengali Mohan Bhog (Sooji Ka Halwa). Serve the Mohan Bhog Recipe along with Luchi, Aloo Dum and Moong Sprouts Salad with Grated Carrots and Coriander for a special sunday lunch with family. ",http://www.archanaskitchen.com/mohan-bhog-recipe-bengali-style-sooji-ka-halwa
13508,Eggless Whole Wheat Orange Cake Recipe,Eggless Whole Wheat Orange Cake Recipe,"1 cup Whole Wheat Flour,1 tablespoon Corn flour,1/2 teaspoon Baking soda,1/2 teaspoon Baking powder,1 pinch Salt,1/2 cup Icing Sugar,1/4 cup Sunflower Oil,1 cup Fresh orange juice,1 teaspoon Orange Zest (Rind)","1 cup Whole Wheat Flour,1 tablespoon Corn flour,1/2 teaspoon Baking soda,1/2 teaspoon Baking powder,1 pinch Salt,1/2 cup Icing Sugar,1/4 cup Sunflower Oil,1 cup Fresh orange juice,1 teaspoon Orange Zest (Rind)",10,30,40,6,Continental,Dessert,Vegetarian,"To begin making the Eggless Whole Wheat Orange Cake recipe, preheat your oven to 180 degree C.Sieve 1 cup whole wheat flour with corn flour, salt, baking powder, baking soda and keep aside.In a blender take, the granulated sugar, oil and blend well till the mixture get creamy.I made orange juice at home, you can take ready made juice too.You can also blend the orange segments (seeds removed) and strain the  juice like I have done. I used three medium oranges to get a bit more than 1 cup juice.Now add 1 cup orange juice in the sugar oil mixture and stir well.Now add the sieved flour mixture and 1 teaspoon orange zest to get a more dominant flavor of oranges, you can also add orange extract or essence.To get the zest of orange, just grate the orange peel, before you peel the oranges.Only grate the orange part, don’t grate the white  part.Mix everything very well with a spatula and check there should be no lumps in the cake batter.Pour the batter in a lined or greased cake tin of about 6 inches.Bake in a preheated oven for 180 degrees C for 30-35 minutes or till the tooth pick inserted in the centre comes out clean.Transfer the cake on a wire rack and allow it to cool completely before cutting into slices. Serve Eggless Whole Wheat Orange Cake on its own as a dessert after your meal or serve its slices during tea time with  a cup of hot Masala Chai.
","To begin making the Eggless Whole Wheat Orange Cake recipe, preheat your oven to 180 degree C.Sieve 1 cup whole wheat flour with corn flour, salt, baking powder, baking soda and keep aside.In a blender take, the granulated sugar, oil and blend well till the mixture get creamy.I made orange juice at home, you can take ready made juice too.You can also blend the orange segments (seeds removed) and strain the  juice like I have done. I used three medium oranges to get a bit more than 1 cup juice.Now add 1 cup orange juice in the sugar oil mixture and stir well.Now add the sieved flour mixture and 1 teaspoon orange zest to get a more dominant flavor of oranges, you can also add orange extract or essence.To get the zest of orange, just grate the orange peel, before you peel the oranges.Only grate the orange part, don’t grate the white  part.Mix everything very well with a spatula and check there should be no lumps in the cake batter.Pour the batter in a lined or greased cake tin of about 6 inches.Bake in a preheated oven for 180 degrees C for 30-35 minutes or till the tooth pick inserted in the centre comes out clean.Transfer the cake on a wire rack and allow it to cool completely before cutting into slices. Serve Eggless Whole Wheat Orange Cake on its own as a dessert after your meal or serve its slices during tea time with  a cup of hot Masala Chai.
",http://www.archanaskitchen.com/whole-wheat-eggless-orange-cake-recipe
13525,कोथामली थोगयल रेसिपी - Kothamalli Thogayal Recipe, Kothamalli Thogayal Recipe,"1 कप हरा धनिया,2 बड़े चम्मच नारियल,6 सुखी लाल मिर्च,1 बड़ा चम्मच तेल,1 बड़ा चम्मच सफ़ेद उरद दाल,1 नमक - स्वाद अनुसार,1 छोटा चम्मच गुड़,1 छोटा चम्मच इमली","1 कप हरा धनिया,2 बड़े चम्मच नारियल,6 सुखी लाल मिर्च,1 बड़ा चम्मच तेल,1 बड़ा चम्मच सफ़ेद उरद दाल,1 नमक - स्वाद अनुसार,1 छोटा चम्मच गुड़,1 छोटा चम्मच इमली",10,5,15,3,South Indian Recipes,Side Dish,Vegetarian,"कोथामली थोगयल रेसिपी बनाने के लिए सबसे पहले एक कढ़ाई में तेल गरम करें। इसमें सुखी लाल मिर्च, उरद दाल डाले और दाल के सुनहरा होने तक पका ले. गैस बंद करें और ठंडा होने दे. अब एक ब्लेंडर में नारियल, उरद दाल, सुखी लाल मिर्च, गुड़, इमली डाले और पीस ले. अब इसमें नमक, हरा धनिया, थोड़ा पानी डाले और पेस्ट बना ले. कोथामली थोगयल को इडली/डोसा और फ़िल्टर कॉफ़ी के साथ सुबह के नाश्ते के लिए परोसे।
","कोथामली थोगयल रेसिपी बनाने के लिए सबसे पहले एक कढ़ाई में तेल गरम करें। इसमें सुखी लाल मिर्च, उरद दाल डाले और दाल के सुनहरा होने तक पका ले. गैस बंद करें और ठंडा होने दे. अब एक ब्लेंडर में नारियल, उरद दाल, सुखी लाल मिर्च, गुड़, इमली डाले और पीस ले. अब इसमें नमक, हरा धनिया, थोड़ा पानी डाले और पेस्ट बना ले. कोथामली थोगयल को इडली/डोसा और फ़िल्टर कॉफ़ी के साथ सुबह के नाश्ते के लिए परोसे।
",https://www.archanaskitchen.com/kothamalli-thogayal-recipe-coriander-leaves-chutney-in-hindi
13543,आलू पोस्टो रेसिपी - Aloo Posto Recipe,Aloo Posto Recipe - Potato Posto Recipe,"1 कप खुस खुस,2 आलू - काट ले,1 प्याज - पतला सीधा काट ले,1 छोटा चम्मच कलोंजी के बीज,2 हरी मिर्च - काट ले,2 बड़े चम्मच तेल,2 बड़े चम्मच सरसों का तेल,1/2 छोटा चम्मच हल्दी पाउडर,नमक - स्वाद अनुसार,2 बड़े चम्मच हरा धनिया - काट ले","1 कप खुस खुस,2 आलू - काट ले,1 प्याज - पतला सीधा काट ले,1 छोटा चम्मच कलोंजी के बीज,2 हरी मिर्च - काट ले,2 बड़े चम्मच तेल,2 बड़े चम्मच सरसों का तेल,1/2 छोटा चम्मच हल्दी पाउडर,नमक - स्वाद अनुसार,2 बड़े चम्मच हरा धनिया - काट ले",10,30,40,4,Bengali Recipes,Lunch,Vegetarian,"आलू पोस्टो रेसिपी बनाने के लिए सबसे पहले सारी सामग्री तैयार कर ले और खुस खुस को 15 से 20 मिनट के लिए भिगो दे. अब एक मिक्सर ग्राइंडर में खुस खुस डाले और पेस्ट बना ले. अलग से रख दे. अब के कढ़ाई में तेल गरम करें। इसमें कलोंजी डाले और तड़कने तक पका ले. अब इसमें प्याज, हरी मिर्च डाले और प्याज के नरम होने तक पका ले. अब इसमें आलू डाले और आलू के नरम होने तक पका ले. हल्दी पाउडर, नमक डाले और 1 मिनट के लिए पका ले. 1 मिनट के बाद खुस खुस पेस्ट, थोड़ा पानी, नमक डाले और मिला ले. 1 से 2 मिनट के लिए पका ले. हरे धनिये से गार्निश करें और परोसे।आलू पोस्टो रेसिपी को बंगाली लुच्छी और फालगुनी दाल के साथ दिन के खाने के लिए परोसे।
","आलू पोस्टो रेसिपी बनाने के लिए सबसे पहले सारी सामग्री तैयार कर ले और खुस खुस को 15 से 20 मिनट के लिए भिगो दे. अब एक मिक्सर ग्राइंडर में खुस खुस डाले और पेस्ट बना ले. अलग से रख दे. अब के कढ़ाई में तेल गरम करें। इसमें कलोंजी डाले और तड़कने तक पका ले. अब इसमें प्याज, हरी मिर्च डाले और प्याज के नरम होने तक पका ले. अब इसमें आलू डाले और आलू के नरम होने तक पका ले. हल्दी पाउडर, नमक डाले और 1 मिनट के लिए पका ले. 1 मिनट के बाद खुस खुस पेस्ट, थोड़ा पानी, नमक डाले और मिला ले. 1 से 2 मिनट के लिए पका ले. हरे धनिये से गार्निश करें और परोसे।आलू पोस्टो रेसिपी को बंगाली लुच्छी और फालगुनी दाल के साथ दिन के खाने के लिए परोसे।
",https://www.archanaskitchen.com/aloo-posto-recipe-potatoes-in-poppy-seed-paste-in-hindi
13554,Rajasthani Methi Mangodi Sabzi Recipe,Rajasthani Methi Mangodi Sabzi Recipe,"1 cup Mangodi - moong dal,2 cups Methi Leaves (Fenugreek Leaves) - tightly packed,1 Onion - finely chopped,2 cloves Garlic - finely chopped,1 teaspoon Cumin seeds (Jeera),1/2 teaspoon Turmeric powder (Haldi),1 teaspoon Red Chilli powder,1 teaspoon Garam masala powder,2 tablespoons Curd (Dahi / Yogurt),2 Dry Red Chillies,2 tablespoons Sunflower Oil,Salt - to taste","1 cup Mangodi - moong dal,2 cups Methi Leaves (Fenugreek Leaves) - tightly packed,1 Onion - finely chopped,2 cloves Garlic - finely chopped,1 teaspoon Cumin seeds (Jeera),1/2 teaspoon Turmeric powder (Haldi),1 teaspoon Red Chilli powder,1 teaspoon Garam masala powder,2 tablespoons Curd (Dahi / Yogurt),2 Dry Red Chillies,2 tablespoons Sunflower Oil,Salt - to taste",10,15,25,4,Rajasthani,Lunch,Vegetarian,"To begin making the Rajasthani Methi Mangodi Sabzi Recipe, rinse the fenugreek leaves in running water, drain and roughly chop them. Keep it aside.Heat a tablespoon of oil in a pan on medium heat and add the moong dal mangodi.Fry the mangodi's until they turn slightly brown and keep aside.Add the remaining oil in the same pan, add cumin seeds and red chillies.Once the cumin seeds splutters add the finely chopped garlic and onion and saute until the onions are cooked.Add the turmeric, red chilli powder and saute until the oil leaves the sides of the pan.Add the fried mangodi back to the pan and mix well.Now, combine 2 tablespoons of curd in half a cup of water until smooth and add it to the pan.Bring the Rajasthani Methi Mangodi Sabzi to a rolling boil and add the chopped fenugreek leaves and saute until it is well cooked.Season Rajasthani Methi Mangodi Sabzi with salt, garam masala, mix well and switch off the flame.Transfer Rajasthani Methi Mangodi Sabzi into a serving dish and serve.Serve the Rajasthani Methi Mangodi Sabzi Recipe, along with Rajasthani Kadhi and Phulkas for the weeknight dinner.
","To begin making the Rajasthani Methi Mangodi Sabzi Recipe, rinse the fenugreek leaves in running water, drain and roughly chop them. Keep it aside.Heat a tablespoon of oil in a pan on medium heat and add the moong dal mangodi.Fry the mangodi's until they turn slightly brown and keep aside.Add the remaining oil in the same pan, add cumin seeds and red chillies.Once the cumin seeds splutters add the finely chopped garlic and onion and saute until the onions are cooked.Add the turmeric, red chilli powder and saute until the oil leaves the sides of the pan.Add the fried mangodi back to the pan and mix well.Now, combine 2 tablespoons of curd in half a cup of water until smooth and add it to the pan.Bring the Rajasthani Methi Mangodi Sabzi to a rolling boil and add the chopped fenugreek leaves and saute until it is well cooked.Season Rajasthani Methi Mangodi Sabzi with salt, garam masala, mix well and switch off the flame.Transfer Rajasthani Methi Mangodi Sabzi into a serving dish and serve.Serve the Rajasthani Methi Mangodi Sabzi Recipe, along with Rajasthani Kadhi and Phulkas for the weeknight dinner.",https://www.archanaskitchen.com/rajasthani-methi-mangodi-sabzi-recipe
13559,"Eggless Strawberry, Rose And Pistachio Cake Recipe","Eggless Strawberry, Rose And Pistachio Cake Recipe","1/2 cup Whole Wheat Flour,1/2 cup All Purpose Flour (Maida),1/2 cup Caster Sugar,1/2 cup Buttermilk,1 teaspoon Baking powder,1/4 cup Butter - melted,1 teaspoon Vanilla Extract,1/3 cup Strawberries - chopped,1/4 cup Pistachios - chopped to flakes,2 tablespoon Rose Petals,Salt - a pinch,1/4 cup Water","1/2 cup Whole Wheat Flour,1/2 cup All Purpose Flour (Maida),1/2 cup Caster Sugar,1/2 cup Buttermilk,1 teaspoon Baking powder,1/4 cup Butter - melted,1 teaspoon Vanilla Extract,1/3 cup Strawberries - chopped,1/4 cup Pistachios - chopped to flakes,2 tablespoon Rose Petals,Salt - a pinch,1/4 cup Water",20,40,60,8,Continental,Dessert,Vegetarian,"To prepare the Eggless Strawberry, Rose and Pistachio Cake Recipe, we will first preheat the oven to 180 C. Line a 6-inch cake tin with parchment paper or grease with little butter and keep aside until required.Next sift together the baking powder, salt and both the flours. In a mixing bowl, whisk together the buttermilk, vanilla essence and melted butter for few minutes till the mixture turns light and creamy in texture.To the wet ingredients, add the sugar and half of the flour mixture. Combine using a spatula or wooden spoon. Fold in the remaining sifted flour, water along with chopped strawberries, pistachio and rose petals.The cake batter should be of a dropping consistency. When a dollop of the batter is raised in a spoon and dropped from a small height, it must fall off and not pour.Transfer the batter to the lined cake tin and bake in preheated oven for 25-30 minutes or till a skewer inserted in the center comes out clean.Take it out on a cooling rack and let it sit in the tin till completely cool before unmolding. Serve warm with a dollop ofrecipe perfect for the summer parties. The batter for this cake is quick and easy to make and the cake is baked in a short span of time. The aroma of rose petals and juiciness of strawberry make this cake really delectable. The pistachio provides the right crunch to the cake.Serve Strawberry, Rose and Pistachio Cake warm with a scoop of Homemade Mango Ice Cream for the summer party dessert with a drizzle of Sticky Date Pudding With Butterscotch Sauce on top.Note: To make buttermilk - To 1 cup of lukewarm milk add a teaspoon of white vinegar. Stir to combine. Allow the mixture to curdle. This should take about 5 minutes or so.
","To prepare the Eggless Strawberry, Rose and Pistachio Cake Recipe, we will first preheat the oven to 180 C. Line a 6-inch cake tin with parchment paper or grease with little butter and keep aside until required.Next sift together the baking powder, salt and both the flours. In a mixing bowl, whisk together the buttermilk, vanilla essence and melted butter for few minutes till the mixture turns light and creamy in texture.To the wet ingredients, add the sugar and half of the flour mixture. Combine using a spatula or wooden spoon. Fold in the remaining sifted flour, water along with chopped strawberries, pistachio and rose petals.The cake batter should be of a dropping consistency. When a dollop of the batter is raised in a spoon and dropped from a small height, it must fall off and not pour.Transfer the batter to the lined cake tin and bake in preheated oven for 25-30 minutes or till a skewer inserted in the center comes out clean.Take it out on a cooling rack and let it sit in the tin till completely cool before unmolding. Serve warm with a dollop ofrecipe perfect for the summer parties. The batter for this cake is quick and easy to make and the cake is baked in a short span of time. The aroma of rose petals and juiciness of strawberry make this cake really delectable. The pistachio provides the right crunch to the cake.Serve Strawberry, Rose and Pistachio Cake warm with a scoop of Homemade Mango Ice Cream for the summer party dessert with a drizzle of Sticky Date Pudding With Butterscotch Sauce on top.Note: To make buttermilk - To 1 cup of lukewarm milk add a teaspoon of white vinegar. Stir to combine. Allow the mixture to curdle. This should take about 5 minutes or so.",https://www.archanaskitchen.com/eggless-strawberry-rose-and-pistachio-cake-recipe-eggless-egg-free
